2021-08-28 14:35:05,236 (main.py:410) [__main__][INFO] Load the structure information.
2021-08-28 14:35:05,236 (main.py:126) [__main__][INFO] Molecule was align_structure to 37-38 location.
2021-08-28 14:35:05,236 (main.py:126) [__main__][INFO] Molecule was align_structure to 37-38 location.
2021-08-28 14:35:09,018 (main.py:418) [__main__][INFO] The atom_list is defaultdict(<class 'list'>, {Element Ce: [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11], Element O: [12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35], 'mol': [36, 37]})
2021-08-28 14:35:09,019 (main.py:420) [__main__][INFO] Apply the PBC and tailor the x-y, z coordinates.
2021-08-28 14:35:10,688 (main.py:262) [__main__][WARNING] i_new = 0.703724 j_new = 1.111196 index = (1, 1, 0)
2021-08-28 14:35:10,688 (main.py:262) [__main__][WARNING] i_new = 0.555556 j_new = 1.055020 index = (0, 0, 0)
2021-08-28 14:35:10,688 (main.py:262) [__main__][WARNING] i_new = 0.703724 j_new = 1.111196 index = (0, 0, 0)
2021-08-28 14:35:10,691 (main.py:262) [__main__][WARNING] i_new = 0.759279 j_new = 1.095658 index = (1, 1, 0)
2021-08-28 14:35:10,695 (main.py:262) [__main__][WARNING] i_new = 0.611111 j_new = 1.040780 index = (1, 1, 0)
2021-08-28 14:35:10,695 (main.py:262) [__main__][WARNING] i_new = 0.759279 j_new = 1.095658 index = (0, 0, 0)
2021-08-28 14:35:10,696 (main.py:262) [__main__][WARNING] i_new = 0.611111 j_new = 1.040780 index = (0, 0, 0)
2021-08-28 14:35:10,700 (main.py:262) [__main__][WARNING] i_new = 0.666667 j_new = 1.000825 index = (1, 0, 0)
2021-08-28 14:35:10,701 (main.py:262) [__main__][WARNING] i_new = 0.666667 j_new = 1.000825 index = (0, 0, 0)
2021-08-28 14:35:10,703 (main.py:262) [__main__][WARNING] i_new = 0.833333 j_new = 1.044681 index = (1, 1, 0)
2021-08-28 14:35:10,703 (main.py:262) [__main__][WARNING] i_new = 0.833333 j_new = 1.086980 index = (1, 1, 0)
2021-08-28 14:35:10,704 (main.py:262) [__main__][WARNING] i_new = 0.999787 j_new = 1.000600 index = (1, 1, 0)
2021-08-28 14:35:10,710 (main.py:262) [__main__][WARNING] i_new = 0.999995 j_new = 1.000123 index = (1, 1, 0)
2021-08-28 14:35:10,717 (main.py:262) [__main__][WARNING] i_new = 0.833333 j_new = 1.044681 index = (0, 0, 0)
2021-08-28 14:35:10,717 (main.py:262) [__main__][WARNING] i_new = 0.833333 j_new = 1.086980 index = (0, 0, 0)
2021-08-28 14:35:10,717 (main.py:262) [__main__][WARNING] i_new = 0.999787 j_new = 1.000600 index = (0, 0, 0)
2021-08-28 14:35:10,718 (main.py:262) [__main__][WARNING] i_new = 0.999995 j_new = 1.000123 index = (0, 0, 0)
2021-08-28 14:35:10,725 (main.py:262) [__main__][WARNING] i_new = 0.592613 j_new = 1.049085 index = (0, 1, 0)
2021-08-28 14:35:10,725 (main.py:262) [__main__][WARNING] i_new = 0.592613 j_new = 1.049085 index = (1, 0, 0)
2021-08-28 14:35:10,734 (main.py:262) [__main__][WARNING] i_new = 0.944444 j_new = 1.017652 index = (1, 1, 0)
2021-08-28 14:35:10,735 (main.py:262) [__main__][WARNING] i_new = 0.944444 j_new = 1.017652 index = (0, 0, 0)
2021-08-28 14:35:10,736 (main.py:262) [__main__][WARNING] i_new = 0.666667 j_new = 1.047513 index = (1, 1, 0)
2021-08-28 14:35:10,736 (main.py:262) [__main__][WARNING] i_new = 0.666667 j_new = 1.002211 index = (1, 1, 0)
2021-08-28 14:35:10,736 (main.py:262) [__main__][WARNING] i_new = 0.666667 j_new = 1.047513 index = (0, 0, 0)
2021-08-28 14:35:10,737 (main.py:262) [__main__][WARNING] i_new = 0.666667 j_new = 1.002211 index = (0, 0, 0)
2021-08-28 14:35:10,737 (main.py:262) [__main__][WARNING] i_new = 0.888889 j_new = 1.035349 index = (1, 0, 0)
2021-08-28 14:35:10,738 (main.py:262) [__main__][WARNING] i_new = 0.703724 j_new = 1.066179 index = (1, 1, 0)
2021-08-28 14:35:10,738 (main.py:262) [__main__][WARNING] i_new = 0.703724 j_new = 1.066179 index = (0, 0, 0)
2021-08-28 14:35:10,738 (main.py:262) [__main__][WARNING] i_new = 0.888889 j_new = 1.035349 index = (0, 0, 0)
2021-08-28 14:35:10,738 (main.py:262) [__main__][WARNING] i_new = 0.833333 j_new = 1.067611 index = (1, 0, 0)
2021-08-28 14:35:10,739 (main.py:262) [__main__][WARNING] i_new = 0.833333 j_new = 1.067611 index = (0, 0, 0)
2021-08-28 14:35:10,740 (main.py:262) [__main__][WARNING] i_new = 0.666667 j_new = 1.075530 index = (1, 0, 0)
2021-08-28 14:35:10,740 (main.py:262) [__main__][WARNING] i_new = 0.666667 j_new = 1.075530 index = (0, 0, 0)
2021-08-28 14:35:10,741 (main.py:262) [__main__][WARNING] i_new = 0.777778 j_new = 1.056183 index = (1, 1, 0)
2021-08-28 14:35:10,741 (main.py:262) [__main__][WARNING] i_new = 0.777778 j_new = 1.056183 index = (0, 0, 0)
2021-08-28 14:35:10,742 (main.py:262) [__main__][WARNING] i_new = 0.944444 j_new = 1.039111 index = (1, 0, 0)
2021-08-28 14:35:10,743 (main.py:262) [__main__][WARNING] i_new = 0.944444 j_new = 1.080917 index = (1, 0, 0)
2021-08-28 14:35:10,743 (main.py:262) [__main__][WARNING] i_new = 0.944444 j_new = 1.039111 index = (0, 0, 0)
2021-08-28 14:35:10,743 (main.py:262) [__main__][WARNING] i_new = 0.944444 j_new = 1.080917 index = (0, 0, 0)
2021-08-28 14:35:10,743 (main.py:262) [__main__][WARNING] i_new = 0.555556 j_new = 1.000100 index = (1, 0, 0)
2021-08-28 14:35:10,744 (main.py:262) [__main__][WARNING] i_new = 0.555556 j_new = 1.000100 index = (0, 0, 0)
2021-08-28 14:35:10,744 (main.py:262) [__main__][WARNING] i_new = 0.777778 j_new = 1.012129 index = (1, 0, 0)
2021-08-28 14:35:10,745 (main.py:262) [__main__][WARNING] i_new = 0.777778 j_new = 1.012129 index = (0, 0, 0)
2021-08-28 14:35:10,745 (main.py:262) [__main__][WARNING] i_new = 0.722222 j_new = 1.096434 index = (1, 0, 0)
2021-08-28 14:35:10,745 (main.py:262) [__main__][WARNING] i_new = 0.722222 j_new = 1.096434 index = (0, 0, 0)
2021-08-28 14:35:10,802 (main.py:427) [__main__][INFO] Data Shape: (6000, 38, 3)
2021-08-28 14:35:10,802 (main.py:429) [__main__][INFO] Shuffle the data.
2021-08-28 14:35:57,372 (main.py:446) [__main__][INFO] Train and test the model applying the hold-out method.             <train:test = 80:20>
2021-08-28 14:42:43,351 (main.py:450) [__main__][INFO] mae = 0.057637833058834076
2021-08-28 14:42:43,355 (main.py:451) [__main__][INFO] loss = 0.006420164834707975
